,mean_accuracy,mean_val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.epochs,config.learning_rate,config.batch_size,config.l1
81,0.9025,0.2742505334,55.9410791397,False,7,706e5_00010,2023-09-02_09-20-23,1693646423000,389.6993076801,881591,dl,141.68.100.65,389.6993076801,7,15,0.0319952711,64,64
82,0.8983333333,0.2769780673,54.8344342709,False,8,706e5_00010,2023-09-02_09-21-18,1693646478000,444.533741951,881591,dl,141.68.100.65,444.533741951,8,15,0.0319952711,64,64
83,0.8985833333,0.2715179795,55.9734175205,False,9,706e5_00010,2023-09-02_09-22-14,1693646534000,500.5071594715,881591,dl,141.68.100.65,500.5071594715,9,15,0.0319952711,64,64
84,0.9085,0.2554998521,54.6435267925,False,10,706e5_00010,2023-09-02_09-23-09,1693646589000,555.150686264,881591,dl,141.68.100.65,555.150686264,10,15,0.0319952711,64,64
85,0.9086666667,0.2561403756,57.4272737503,False,11,706e5_00010,2023-09-02_09-24-06,1693646646000,612.5779600143,881591,dl,141.68.100.65,612.5779600143,11,15,0.0319952711,64,64
86,0.9110833333,0.2453521345,56.3485546112,False,12,706e5_00010,2023-09-02_09-25-02,1693646702000,668.9265146255,881591,dl,141.68.100.65,668.9265146255,12,15,0.0319952711,64,64
87,0.9116666667,0.2349132347,58.2806572914,False,13,706e5_00010,2023-09-02_09-26-01,1693646761000,727.207171917,881591,dl,141.68.100.65,727.207171917,13,15,0.0319952711,64,64
88,0.9076666667,0.2524714371,56.232642889,False,14,706e5_00010,2023-09-02_09-26-57,1693646817000,783.439814806,881591,dl,141.68.100.65,783.439814806,14,15,0.0319952711,64,64
89,0.9085833333,0.2531862658,54.5329065323,False,15,706e5_00010,2023-09-02_09-27-52,1693646872000,837.9727213383,881591,dl,141.68.100.65,837.9727213383,15,15,0.0319952711,64,64
90,0.8191666667,0.4889100192,84.5767335892,False,1,706e5_00033,2023-09-02_10-52-10,1693651930000,84.5767335892,944166,dl,141.68.100.65,84.5767335892,1,15,0.0054483926,16,64
91,0.8436666667,0.422942703,84.6453680992,False,2,706e5_00033,2023-09-02_10-53-35,1693652015000,169.2221016884,944166,dl,141.68.100.65,169.2221016884,2,15,0.0054483926,16,64
92,0.8626666667,0.3825223079,83.0348207951,False,3,706e5_00033,2023-09-02_10-54-58,1693652098000,252.2569224834,944166,dl,141.68.100.65,252.2569224834,3,15,0.0054483926,16,64
93,0.8708333333,0.3631504027,82.439501524,False,4,706e5_00033,2023-09-02_10-56-20,1693652180000,334.6964240074,944166,dl,141.68.100.65,334.6964240074,4,15,0.0054483926,16,64
94,0.875,0.3493731791,83.7375504971,False,5,706e5_00033,2023-09-02_10-57-44,1693652264000,418.4339745045,944166,dl,141.68.100.65,418.4339745045,5,15,0.0054483926,16,64
95,0.8819166667,0.3330355832,81.3320262432,False,6,706e5_00033,2023-09-02_10-59-05,1693652345000,499.7660007477,944166,dl,141.68.100.65,499.7660007477,6,15,0.0054483926,16,64
96,0.8909166667,0.3046395353,81.4144186974,False,7,706e5_00033,2023-09-02_11-00-27,1693652427000,581.180419445,944166,dl,141.68.100.65,581.180419445,7,15,0.0054483926,16,64
97,0.8914166667,0.2980548784,81.2437489033,False,8,706e5_00033,2023-09-02_11-01-48,1693652508000,662.4241683483,944166,dl,141.68.100.65,662.4241683483,8,15,0.0054483926,16,64
98,0.8933333333,0.2928411785,82.5234220028,False,9,706e5_00033,2023-09-02_11-03-10,1693652590000,744.9475903511,944166,dl,141.68.100.65,744.9475903511,9,15,0.0054483926,16,64
99,0.888,0.3021717889,90.3581161499,False,10,706e5_00033,2023-09-02_11-04-41,1693652681000,835.305706501,944166,dl,141.68.100.65,835.305706501,10,15,0.0054483926,16,64
100,0.89675,0.285749064,92.8667221069,False,11,706e5_00033,2023-09-02_11-06-14,1693652774000,928.1724286079,944166,dl,141.68.100.65,928.1724286079,11,15,0.0054483926,16,64
101,0.8949166667,0.2833307096,80.7755484581,False,12,706e5_00033,2023-09-02_11-07-34,1693652854000,1008.947977066,944166,dl,141.68.100.65,1008.947977066,12,15,0.0054483926,16,64
102,0.8965833333,0.2819759988,78.3640258312,False,13,706e5_00033,2023-09-02_11-08-53,1693652933000,1087.3120028973,944166,dl,141.68.100.65,1087.3120028973,13,15,0.0054483926,16,64
103,0.9045,0.2616780758,80.7599513531,False,14,706e5_00033,2023-09-02_11-10-13,1693653013000,1168.0719542503,944166,dl,141.68.100.65,1168.0719542503,14,15,0.0054483926,16,64
104,0.9028333333,0.2681542528,85.0883896351,False,15,706e5_00033,2023-09-02_11-11-39,1693653099000,1253.1603438854,944166,dl,141.68.100.65,1253.1603438854,15,15,0.0054483926,16,64
105,0.81475,0.4946055447,55.2973482609,False,1,706e5_00006,2023-09-02_08-57-51,1693645071000,55.2973482609,870670,dl,141.68.100.65,55.2973482609,1,15,0.0730897132,128,64
106,0.8515833333,0.4088297497,53.9894583225,False,2,706e5_00006,2023-09-02_08-58-45,1693645125000,109.2868065834,870670,dl,141.68.100.65,109.2868065834,2,15,0.0730897132,128,64
107,0.8654166667,0.3655198928,54.0263967514,False,3,706e5_00006,2023-09-02_08-59-39,1693645179000,163.3132033348,870670,dl,141.68.100.65,163.3132033348,3,15,0.0730897132,128,64
108,0.8798333333,0.3332549004,53.659183979,False,4,706e5_00006,2023-09-02_09-00-32,1693645232000,216.9723873138,870670,dl,141.68.100.65,216.9723873138,4,15,0.0730897132,128,64
109,0.8903333333,0.3046149198,53.7116575241,False,5,706e5_00006,2023-09-02_09-01-26,1693645286000,270.684044838,870670,dl,141.68.100.65,270.684044838,5,15,0.0730897132,128,64
110,0.8918333333,0.2891878035,53.4688994884,False,6,706e5_00006,2023-09-02_09-02-20,1693645340000,324.1529443264,870670,dl,141.68.100.65,324.1529443264,6,15,0.0730897132,128,64
111,0.8963333333,0.2802254643,53.6325752735,False,7,706e5_00006,2023-09-02_09-03-13,1693645393000,377.7855195999,870670,dl,141.68.100.65,377.7855195999,7,15,0.0730897132,128,64
112,0.89925,0.2726024578,54.5009644032,False,8,706e5_00006,2023-09-02_09-04-08,1693645448000,432.2864840031,870670,dl,141.68.100.65,432.2864840031,8,15,0.0730897132,128,64
113,0.8813333333,0.3082464665,57.1121530533,False,9,706e5_00006,2023-09-02_09-05-05,1693645505000,489.3986370564,870670,dl,141.68.100.65,489.3986370564,9,15,0.0730897132,128,64
114,0.9063333333,0.2540664251,53.8890113831,False,10,706e5_00006,2023-09-02_09-05-59,1693645559000,543.2876484394,870670,dl,141.68.100.65,543.2876484394,10,15,0.0730897132,128,64
115,0.9056666667,0.2528952706,53.8751578331,False,11,706e5_00006,2023-09-02_09-06-53,1693645613000,597.1628062725,870670,dl,141.68.100.65,597.1628062725,11,15,0.0730897132,128,64
116,0.899,0.2835841789,55.7459836006,False,12,706e5_00006,2023-09-02_09-07-48,1693645668000,652.9087898731,870670,dl,141.68.100.65,652.9087898731,12,15,0.0730897132,128,64
117,0.9088333333,0.2543709695,55.8953273296,False,13,706e5_00006,2023-09-02_09-08-44,1693645724000,708.8041172028,870670,dl,141.68.100.65,708.8041172028,13,15,0.0730897132,128,64
118,0.9149166667,0.2394205523,55.8861179352,False,14,706e5_00006,2023-09-02_09-09-40,1693645780000,764.6902351379,870670,dl,141.68.100.65,764.6902351379,14,15,0.0730897132,128,64
119,0.9149166667,0.2355638735,57.6632015705,False,15,706e5_00006,2023-09-02_09-10-38,1693645838000,822.3534367085,870670,dl,141.68.100.65,822.3534367085,15,15,0.0730897132,128,64
120,0.8744166667,0.337476842,76.62317729,False,1,706e5_00012,2023-09-02_09-29-22,1693646962000,76.62317729,890305,dl,141.68.100.65,76.62317729,1,15,0.0797444083,16,64
121,0.9060833333,0.2540795964,76.3018448353,False,2,706e5_00012,2023-09-02_09-30-38,1693647038000,152.9250221252,890305,dl,141.68.100.65,152.9250221252,2,15,0.0797444083,16,64
122,0.9118333333,0.2400450739,76.6910054684,False,3,706e5_00012,2023-09-02_09-31-55,1693647115000,229.6160275936,890305,dl,141.68.100.65,229.6160275936,3,15,0.0797444083,16,64
123,0.9174166667,0.2367084522,74.6586155891,False,4,706e5_00012,2023-09-02_09-33-09,1693647189000,304.2746431828,890305,dl,141.68.100.65,304.2746431828,4,15,0.0797444083,16,64
124,0.9069166667,0.2472626453,74.9913265705,False,5,706e5_00012,2023-09-02_09-34-24,1693647264000,379.2659697533,890305,dl,141.68.100.65,379.2659697533,5,15,0.0797444083,16,64
125,0.9154166667,0.2339066887,75.5653617382,False,6,706e5_00012,2023-09-02_09-35-40,1693647340000,454.8313314915,890305,dl,141.68.100.65,454.8313314915,6,15,0.0797444083,16,64
126,0.9165833333,0.2502314266,76.6019341946,False,7,706e5_00012,2023-09-02_09-36-56,1693647416000,531.433265686,890305,dl,141.68.100.65,531.433265686,7,15,0.0797444083,16,64
127,0.9098333333,0.299400547,74.3957717419,False,8,706e5_00012,2023-09-02_09-38-11,1693647491000,605.8290374279,890305,dl,141.68.100.65,605.8290374279,8,15,0.0797444083,16,64
128,0.9119166667,0.2612930164,74.6254444122,False,9,706e5_00012,2023-09-02_09-39-25,1693647565000,680.4544818401,890305,dl,141.68.100.65,680.4544818401,9,15,0.0797444083,16,64
129,0.91125,0.2920016531,74.8484795094,False,10,706e5_00012,2023-09-02_09-40-40,1693647640000,755.3029613495,890305,dl,141.68.100.65,755.3029613495,10,15,0.0797444083,16,64
130,0.8945833333,0.353128999,77.0810499191,False,11,706e5_00012,2023-09-02_09-41-57,1693647717000,832.3840112686,890305,dl,141.68.100.65,832.3840112686,11,15,0.0797444083,16,64
131,0.9163333333,0.3027898734,74.6061930656,False,12,706e5_00012,2023-09-02_09-43-12,1693647792000,906.9902043343,890305,dl,141.68.100.65,906.9902043343,12,15,0.0797444083,16,64
132,0.91525,0.321757805,74.8618192673,False,13,706e5_00012,2023-09-02_09-44-27,1693647867000,981.8520236015,890305,dl,141.68.100.65,981.8520236015,13,15,0.0797444083,16,64
133,0.9158333333,0.3386576936,75.1693274975,False,14,706e5_00012,2023-09-02_09-45-42,1693647942000,1057.021351099,890305,dl,141.68.100.65,1057.021351099,14,15,0.0797444083,16,64
